From Date,To Date,Ozone,CO,SO2,NO2,PM10,PM2.5,State,City,Station,AQI,AQI_Category
06-03-2023 00:00,07-03-2023 00:00,38.33,0.74,10.67,26.74,63.62,32.77,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",63.62,Satisfactory
07-03-2023 00:00,08-03-2023 00:00,33.01,0.87,18.87,27.83,66.76,31.94,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",66.76,Satisfactory
08-03-2023 00:00,09-03-2023 00:00,42.7,0.59,22.96,23.25,64.78,33.09,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",64.78,Satisfactory
09-03-2023 00:00,10-03-2023 00:00,36.83,0.88,18.4,26.19,65.77,33.65,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",65.77,Satisfactory
10-03-2023 00:00,11-03-2023 00:00,48.68,0.92,12.24,35.87,70.2,36.3,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",70.2,Satisfactory
11-03-2023 00:00,12-03-2023 00:00,40.85,0.78,13.67,,68.29,35.64,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",500.0,Severe
12-03-2023 00:00,13-03-2023 00:00,28.95,0.71,11.22,,43.2,27.23,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",500.0,Severe
13-03-2023 00:00,14-03-2023 00:00,29.16,0.7,10.0,20.13,49.48,28.55,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",49.48,Good
14-03-2023 00:00,15-03-2023 00:00,29.73,0.9,11.78,27.59,55.81,31.28,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",55.81,Satisfactory
15-03-2023 00:00,16-03-2023 00:00,50.02,0.78,22.85,22.84,62.6,35.61,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",62.6,Satisfactory
16-03-2023 00:00,17-03-2023 00:00,36.13,0.93,12.99,23.21,65.56,40.32,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",67.2,Satisfactory
17-03-2023 00:00,18-03-2023 00:00,22.85,0.7,6.73,16.38,36.8,27.72,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",46.2,Good
18-03-2023 00:00,19-03-2023 00:00,18.2,0.54,6.54,23.09,30.27,22.68,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",37.800000000000004,Good
19-03-2023 00:00,20-03-2023 00:00,18.64,0.87,5.57,22.7,38.4,24.97,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",43.5,Good
20-03-2023 00:00,21-03-2023 00:00,21.42,0.61,11.05,45.7,44.78,24.59,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",57.125,Satisfactory
21-03-2023 00:00,22-03-2023 00:00,22.91,1.03,11.08,23.55,47.08,24.86,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",51.5,Satisfactory
22-03-2023 00:00,23-03-2023 00:00,26.48,0.6,8.51,6.0,54.4,29.06,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",54.4,Satisfactory
23-03-2023 00:00,24-03-2023 00:00,28.45,1.19,10.34,42.13,58.6,31.28,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",59.5,Satisfactory
24-03-2023 00:00,25-03-2023 00:00,29.15,0.56,9.45,30.61,64.92,35.19,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",64.92,Satisfactory
25-03-2023 00:00,26-03-2023 00:00,31.97,0.9,12.98,34.81,56.2,30.39,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",56.2,Satisfactory
26-03-2023 00:00,27-03-2023 00:00,32.14,0.83,11.07,30.19,51.29,28.45,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",51.29,Satisfactory
27-03-2023 00:00,28-03-2023 00:00,29.83,0.97,8.19,35.14,51.25,27.69,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",51.25,Satisfactory
28-03-2023 00:00,29-03-2023 00:00,29.19,0.87,14.13,34.68,58.09,28.56,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",58.09,Satisfactory
29-03-2023 00:00,30-03-2023 00:00,34.24,0.77,10.75,28.36,93.47,34.02,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",93.47,Satisfactory
30-03-2023 00:00,31-03-2023 00:00,35.41,0.83,11.43,26.36,99.39,28.77,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",99.39,Satisfactory
31-03-2023 00:00,01-04-2023 00:00,25.68,0.76,7.2,27.07,37.19,21.55,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",38.0,Good
01-04-2023 00:00,02-04-2023 00:00,31.44,0.52,10.81,31.33,47.7,24.14,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",47.7,Good
02-04-2023 00:00,03-04-2023 00:00,33.51,0.73,9.65,23.96,47.47,25.05,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",47.47,Good
03-04-2023 00:00,04-04-2023 00:00,32.37,1.01,9.71,46.02,51.21,25.41,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",57.525000000000006,Satisfactory
04-04-2023 00:00,05-04-2023 00:00,33.94,0.82,10.44,31.6,55.31,29.36,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",55.31,Satisfactory
05-04-2023 00:00,06-04-2023 00:00,38.28,0.72,11.77,32.2,49.18,28.24,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",49.18,Good
06-04-2023 00:00,07-04-2023 00:00,35.79,0.64,11.38,25.83,48.09,27.98,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",48.09,Good
07-04-2023 00:00,08-04-2023 00:00,32.9,0.46,11.21,,42.91,28.07,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",500.0,Severe
08-04-2023 00:00,09-04-2023 00:00,35.07,0.52,11.2,15.65,43.35,26.86,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",44.766666666666666,Good
09-04-2023 00:00,10-04-2023 00:00,31.59,0.46,12.72,8.77,38.31,25.25,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",42.083333333333336,Good
10-04-2023 00:00,11-04-2023 00:00,31.41,0.56,10.17,12.75,40.01,25.11,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",41.85,Good
11-04-2023 00:00,12-04-2023 00:00,37.51,0.64,11.36,25.02,53.84,29.46,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",53.84,Satisfactory
12-04-2023 00:00,13-04-2023 00:00,36.8,0.65,10.95,29.66,64.23,37.59,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",64.23,Satisfactory
13-04-2023 00:00,14-04-2023 00:00,54.72,0.74,12.97,23.91,61.21,36.37,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",61.21,Satisfactory
14-04-2023 00:00,15-04-2023 00:00,47.85,0.85,12.52,30.01,63.63,36.25,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",63.63,Satisfactory
15-04-2023 00:00,16-04-2023 00:00,46.32,0.75,11.55,28.28,56.1,31.44,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",56.1,Satisfactory
16-04-2023 00:00,17-04-2023 00:00,47.55,0.8,13.35,20.55,68.03,36.9,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",68.03,Satisfactory
17-04-2023 00:00,18-04-2023 00:00,44.83,0.73,13.55,15.93,58.21,33.32,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",58.21,Satisfactory
18-04-2023 00:00,19-04-2023 00:00,42.03,0.96,11.43,29.48,60.67,33.79,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",60.67,Satisfactory
19-04-2023 00:00,20-04-2023 00:00,39.86,1.17,12.02,39.1,68.86,37.73,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",68.86,Satisfactory
20-04-2023 00:00,21-04-2023 00:00,35.64,0.97,13.71,40.16,63.11,34.59,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",63.11,Satisfactory
21-04-2023 00:00,22-04-2023 00:00,41.96,1.0,13.57,29.37,60.11,33.2,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",60.11,Satisfactory
22-04-2023 00:00,23-04-2023 00:00,21.04,0.71,8.21,20.49,45.23,29.15,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",48.583333333333336,Good
23-04-2023 00:00,24-04-2023 00:00,,0.99,9.19,,44.02,25.23,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",500.0,Severe
24-04-2023 00:00,25-04-2023 00:00,36.41,0.62,10.86,23.51,46.07,27.42,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",46.07,Good
25-04-2023 00:00,26-04-2023 00:00,26.72,0.7,9.87,19.97,39.17,25.98,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",43.300000000000004,Good
26-04-2023 00:00,27-04-2023 00:00,28.67,0.37,8.79,18.79,36.05,24.9,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",41.5,Good
27-04-2023 00:00,28-04-2023 00:00,25.32,0.66,11.53,20.68,47.77,29.97,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",49.95,Good
28-04-2023 00:00,29-04-2023 00:00,16.25,0.86,8.71,22.29,55.12,37.56,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",62.60000000000001,Satisfactory
29-04-2023 00:00,30-04-2023 00:00,22.3,0.7,7.98,22.75,33.42,24.28,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",40.46666666666667,Good
30-04-2023 00:00,01-05-2023 00:00,20.09,0.57,6.11,,30.31,21.74,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",500.0,Severe
01-05-2023 00:00,02-05-2023 00:00,25.19,0.58,8.57,18.39,27.05,18.95,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",31.583333333333332,Good
02-05-2023 00:00,03-05-2023 00:00,25.08,0.54,6.68,20.28,23.07,17.91,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",29.85,Good
03-05-2023 00:00,04-05-2023 00:00,26.69,0.67,8.04,20.74,30.99,21.18,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",35.300000000000004,Good
04-05-2023 00:00,05-05-2023 00:00,17.47,0.59,7.08,19.02,28.19,20.98,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",34.96666666666667,Good
05-05-2023 00:00,06-05-2023 00:00,,0.73,6.42,21.43,28.43,19.67,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",500.0,Severe
06-05-2023 00:00,07-05-2023 00:00,,0.65,10.16,23.35,36.81,22.27,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",500.0,Severe
07-05-2023 00:00,08-05-2023 00:00,,0.49,6.14,17.99,33.73,22.68,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",500.0,Severe
08-05-2023 00:00,09-05-2023 00:00,,0.84,7.84,6.0,33.32,23.87,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",500.0,Severe
09-05-2023 00:00,10-05-2023 00:00,,0.62,8.82,23.69,38.94,27.88,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",500.0,Severe
10-05-2023 00:00,11-05-2023 00:00,,1.06,8.97,31.31,42.92,29.04,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",500.0,Severe
11-05-2023 00:00,12-05-2023 00:00,41.29,0.81,10.18,24.92,51.34,36.15,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",60.25,Satisfactory
12-05-2023 00:00,13-05-2023 00:00,33.65,0.76,8.87,37.23,46.98,29.38,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",48.96666666666667,Good
13-05-2023 00:00,14-05-2023 00:00,30.73,0.44,8.0,22.65,47.22,29.15,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",48.583333333333336,Good
14-05-2023 00:00,15-05-2023 00:00,25.88,0.9,8.64,27.63,47.7,26.22,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",47.7,Good
15-05-2023 00:00,16-05-2023 00:00,24.04,0.52,8.73,18.12,39.95,24.06,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",40.1,Good
16-05-2023 00:00,17-05-2023 00:00,29.84,1.55,16.59,46.67,60.63,33.7,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",77.5,Satisfactory
17-05-2023 00:00,18-05-2023 00:00,26.28,0.65,8.91,25.38,55.27,30.65,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",55.27,Satisfactory
18-05-2023 00:00,19-05-2023 00:00,55.28,0.98,9.16,38.96,56.89,30.55,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",56.89,Satisfactory
19-05-2023 00:00,20-05-2023 00:00,48.62,1.21,12.68,33.07,54.8,31.62,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",60.5,Satisfactory
20-05-2023 00:00,21-05-2023 00:00,39.15,0.47,11.58,23.24,51.53,27.78,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",51.53,Satisfactory
21-05-2023 00:00,22-05-2023 00:00,38.2,0.75,7.84,22.91,39.83,25.81,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",43.016666666666666,Good
22-05-2023 00:00,23-05-2023 00:00,44.51,0.8,8.66,25.9,48.46,23.51,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",48.46,Good
23-05-2023 00:00,24-05-2023 00:00,26.06,0.45,6.93,21.57,44.6,26.37,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",44.6,Good
24-05-2023 00:00,25-05-2023 00:00,35.75,0.73,8.39,28.87,202.35,24.72,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",168.23333333333332,Moderate
25-05-2023 00:00,26-05-2023 00:00,36.96,0.41,7.88,24.96,338.4,23.92,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",288.4,Poor
26-05-2023 00:00,27-05-2023 00:00,36.46,0.75,7.38,25.76,,23.36,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",500.0,Severe
27-05-2023 00:00,28-05-2023 00:00,38.29,0.75,11.64,24.29,,24.13,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",500.0,Severe
28-05-2023 00:00,29-05-2023 00:00,47.97,0.7,9.95,23.19,,25.21,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",500.0,Severe
29-05-2023 00:00,30-05-2023 00:00,66.49,0.62,12.53,23.9,120.5,27.22,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",113.66666666666667,Moderate
30-05-2023 00:00,31-05-2023 00:00,79.31,0.56,9.83,19.63,68.97,26.5,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",79.31,Satisfactory
31-05-2023 00:00,01-06-2023 00:00,85.43,0.65,9.55,22.08,,,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",500.0,Severe
01-06-2023 00:00,02-06-2023 00:00,64.95,0.6,10.48,19.8,341.52,26.44,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",291.52,Poor
02-06-2023 00:00,03-06-2023 00:00,57.16,0.65,7.4,22.03,206.61,26.11,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",171.07333333333332,Moderate
03-06-2023 00:00,04-06-2023 00:00,54.07,0.6,8.8,22.49,82.92,23.74,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",82.92,Satisfactory
04-06-2023 00:00,05-06-2023 00:00,22.26,0.59,7.34,18.63,79.29,24.49,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",79.29,Satisfactory
05-06-2023 00:00,06-06-2023 00:00,46.69,0.52,8.92,19.56,61.98,20.81,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",61.98,Satisfactory
06-06-2023 00:00,07-06-2023 00:00,41.04,0.6,8.95,17.58,65.83,20.79,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",65.83,Satisfactory
07-06-2023 00:00,08-06-2023 00:00,31.61,0.5,7.4,17.7,68.23,20.9,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",68.23,Satisfactory
08-06-2023 00:00,09-06-2023 00:00,30.04,0.52,4.86,13.91,51.89,18.36,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",51.89,Satisfactory
09-06-2023 00:00,10-06-2023 00:00,44.58,0.93,16.46,23.47,43.86,11.46,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",46.5,Good
10-06-2023 00:00,11-06-2023 00:00,32.19,0.47,8.14,17.6,40.51,14.67,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",40.51,Good
11-06-2023 00:00,12-06-2023 00:00,25.12,0.46,6.75,16.4,38.99,14.07,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",38.99,Good
12-06-2023 00:00,13-06-2023 00:00,25.75,0.7,7.97,16.92,51.07,15.38,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",51.07,Satisfactory
13-06-2023 00:00,14-06-2023 00:00,26.87,0.28,7.89,15.56,62.0,17.71,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",62.0,Satisfactory
14-06-2023 00:00,15-06-2023 00:00,24.57,0.47,7.51,15.45,64.44,19.36,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",64.44,Satisfactory
15-06-2023 00:00,16-06-2023 00:00,21.54,0.59,7.37,17.36,67.31,18.96,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",67.31,Satisfactory
16-06-2023 00:00,17-06-2023 00:00,23.42,0.35,8.83,15.46,68.69,19.12,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",68.69,Satisfactory
17-06-2023 00:00,18-06-2023 00:00,24.03,0.34,7.04,14.93,68.11,17.71,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",68.11,Satisfactory
18-06-2023 00:00,19-06-2023 00:00,26.67,0.4,8.61,15.1,67.68,19.8,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",67.68,Satisfactory
19-06-2023 00:00,20-06-2023 00:00,29.94,0.65,11.28,19.08,93.56,22.76,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",93.56,Satisfactory
20-06-2023 00:00,21-06-2023 00:00,29.18,0.62,8.81,16.58,109.67,25.87,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",106.44666666666667,Moderate
21-06-2023 00:00,22-06-2023 00:00,27.0,0.63,38.74,18.49,97.74,24.62,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",97.74,Satisfactory
22-06-2023 00:00,23-06-2023 00:00,19.77,0.62,4.16,17.56,72.95,21.7,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",72.95,Satisfactory
23-06-2023 00:00,24-06-2023 00:00,20.31,0.57,4.72,15.55,55.21,19.04,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",55.21,Satisfactory
24-06-2023 00:00,25-06-2023 00:00,22.1,0.41,17.18,13.94,38.98,14.15,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",38.98,Good
25-06-2023 00:00,26-06-2023 00:00,15.65,0.53,3.21,17.38,43.91,16.61,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",43.91,Good
26-06-2023 00:00,27-06-2023 00:00,17.82,0.39,15.21,19.55,46.17,14.87,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",46.17,Good
27-06-2023 00:00,28-06-2023 00:00,20.6,0.72,8.56,17.92,67.86,20.05,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",67.86,Satisfactory
28-06-2023 00:00,29-06-2023 00:00,22.81,0.45,10.91,15.98,39.02,14.47,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",39.02,Good
29-06-2023 00:00,30-06-2023 00:00,26.99,0.38,12.75,14.35,35.96,13.96,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",35.96,Good
30-06-2023 00:00,01-07-2023 00:00,26.82,0.53,11.96,14.74,36.25,13.32,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",36.25,Good
01-07-2023 00:00,02-07-2023 00:00,24.64,0.32,12.14,14.7,44.78,16.15,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",44.78,Good
02-07-2023 00:00,03-07-2023 00:00,19.52,0.57,11.97,13.63,50.65,17.1,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",50.65,Satisfactory
03-07-2023 00:00,04-07-2023 00:00,20.01,0.45,11.89,15.14,32.56,14.88,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",32.56,Good
04-07-2023 00:00,05-07-2023 00:00,21.41,0.52,11.86,16.01,29.62,12.47,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",29.62,Good
05-07-2023 00:00,06-07-2023 00:00,26.87,0.49,12.5,14.67,25.25,12.63,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",26.87,Good
06-07-2023 00:00,07-07-2023 00:00,30.56,0.4,12.74,12.38,35.3,13.6,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",35.3,Good
07-07-2023 00:00,08-07-2023 00:00,20.38,0.44,14.26,11.49,41.77,14.44,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",41.77,Good
08-07-2023 00:00,09-07-2023 00:00,22.26,0.37,13.81,13.96,39.94,14.09,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",39.94,Good
09-07-2023 00:00,10-07-2023 00:00,20.09,0.53,11.79,14.67,44.26,16.65,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",44.26,Good
10-07-2023 00:00,11-07-2023 00:00,13.59,0.47,10.46,17.5,51.57,17.03,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",51.57,Satisfactory
11-07-2023 00:00,12-07-2023 00:00,20.56,0.48,13.55,13.63,59.02,17.47,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",59.02,Satisfactory
12-07-2023 00:00,13-07-2023 00:00,19.1,,11.91,16.65,64.76,18.52,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",500.0,Severe
13-07-2023 00:00,14-07-2023 00:00,25.19,,13.01,14.83,51.34,16.09,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",500.0,Severe
14-07-2023 00:00,15-07-2023 00:00,24.76,,11.26,13.85,36.33,14.26,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",500.0,Severe
15-07-2023 00:00,16-07-2023 00:00,16.2,,12.49,,43.77,14.6,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",500.0,Severe
16-07-2023 00:00,17-07-2023 00:00,14.94,,11.64,,53.39,13.46,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",500.0,Severe
17-07-2023 00:00,18-07-2023 00:00,14.18,,11.49,14.77,55.56,13.2,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",500.0,Severe
18-07-2023 00:00,19-07-2023 00:00,,,11.97,12.49,48.82,11.67,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",500.0,Severe
19-07-2023 00:00,20-07-2023 00:00,,,30.38,17.3,36.11,12.36,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",500.0,Severe
20-07-2023 00:00,21-07-2023 00:00,,,15.79,13.66,47.74,12.82,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",500.0,Severe
21-07-2023 00:00,22-07-2023 00:00,,,18.92,11.69,44.0,13.42,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",500.0,Severe
22-07-2023 00:00,23-07-2023 00:00,,,40.9,6.0,33.96,13.56,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",500.0,Severe
23-07-2023 00:00,24-07-2023 00:00,,,11.65,6.53,29.75,13.5,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",500.0,Severe
24-07-2023 00:00,25-07-2023 00:00,3.03,0.42,15.0,9.33,26.65,12.56,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",26.65,Good
25-07-2023 00:00,26-07-2023 00:00,5.0,0.33,11.04,13.24,26.29,13.03,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",26.29,Good
26-07-2023 00:00,27-07-2023 00:00,4.19,0.57,13.64,13.93,27.9,13.16,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",28.499999999999996,Good
27-07-2023 00:00,28-07-2023 00:00,5.23,0.3,12.4,12.33,28.65,12.36,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",28.65,Good
28-07-2023 00:00,29-07-2023 00:00,6.35,0.39,20.01,13.07,49.78,12.56,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",49.78,Good
29-07-2023 00:00,30-07-2023 00:00,10.67,0.38,30.97,12.24,51.62,13.37,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",51.62,Satisfactory
30-07-2023 00:00,31-07-2023 00:00,8.03,0.32,19.08,,49.97,15.85,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",500.0,Severe
31-07-2023 00:00,31-07-2023 00:00,3.39,0.32,,,67.78,14.47,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",500.0,Severe
01-08-2021 00:00,02-08-2021 00:00,,,,,,,Andhra Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",500.0,Severe
02-08-2021 00:00,03-08-2021 00:00,,,,,,,Andhra Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",500.0,Severe
03-08-2021 00:00,04-08-2021 00:00,,,,,,,Andhra Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",500.0,Severe
04-08-2021 00:00,05-08-2021 00:00,,,,,,,Andhra Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",500.0,Severe
05-08-2021 00:00,06-08-2021 00:00,,,,,,,Andhra Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",500.0,Severe
06-08-2021 00:00,07-08-2021 00:00,,,,,,,Andhra Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",500.0,Severe
07-08-2021 00:00,08-08-2021 00:00,,,,,,,Andhra Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",500.0,Severe
